CookerStat, GenerateAssetRegistry=0.018619, Initialize=0.096504, RunGuid=RunID37E370714F83E1A0027318A5B252F8CA
SavePackageTransactionId09709E794439BF985073708ED04E442D_0, Filename=C:/Users/Derrick/Documents/Unreal Projects/FPSleveltest/Content/Testlevel1/Testlevel1.umap, AutoPackageBackupDelegate=0.117294, FlushAsyncLoading=0.004034, FlushStreamingFunc=0.119466, BlockTillAllRequestsFinished=0.004653, ResetLoadersForSaveUnMarkAllObjects=0.170045, TagPackageExports=0.081297, BeginCacheForCookedPlatformData=0.001553, SerializeImports=0.432868, GatherLocalizableTextData=0.611294, MarkNames=0.009932, SerializeSummary=0.011791, SerializeNames=0.061750, SerializeGatherableTextData=0.001241, BuildExportMap=0.029169, SortExportsNonSeekfree=0.016134, SortExportsSeekfreeConstructor=0.047788, SortExportsSeekfreeInner=2.691861, SortExportsSeekfree=0.002485, BuildDependencyMap=0.013653, SerializeImportMap=0.007447, SerializeExportMap=0.005275, SerializeDependencyMap=0.001553, SerializeStringAssetReferenceMap=0.001241, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.266548, SerializeExports=0.507966, SerializeBulkData=0.010859, MoveFile=0.549234, UnaccountedTime=0.933073, RunGuid=RunID37E370714F83E1A0027318A5B252F8CA
MaterialTransactionIdD5FA76024AFC443FF4FF5CA9D8D460C9_0, CacheKey=MATSM_4F0644619F9C48FF91E0D494C95EB050_PCD3D_SM5_5__BC5N_DEV_SL_NoDBuf_EARLYZ3456E92D444FE265055B216935E804D3C_Num_SM5__0___TShadowDepthVSForGSVertexShadowDepth_PerspectiveCorrecttrue4B45B91074D2CFA7ACE4DE03393192218069847A170422422222222222222222222222422222222222222222222222222222222222222222242444444444022222222222222222222224444222222222222222222222222222222124022222222222222222222020040440000001400000014000000140000001400000014000000_TBasePassVSFCachedPointIndirectLightingPolicyAtmosphericFog8B18AAF8F9198748E9489BA6EBEFA581D907D7CD2094224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222224222222222222222222222222222222222222222222222222222222000044040000001400000014000000140000001400000014000000_TShadowDepthPSPixelShadowDepth_NonPerspectiveCorrecttrueCAB07D2D95B9FDBA4D93434B857B7D78E9EF61F717742242222222222222222222222242222222222222222222222222222222222222222224244444444402222222222222222222222444422222222222222222222222222222212402222222222222222222222222222000044040000001400000014000000140000001400000014000000_TShadowDepthVSVertexShadowDepth_PerspectiveCorrecttrue4B45B91074D2CFA7ACE4DE03393192218069847A170422422222222222222222222222422222222222222222222222222222222222222222242444444444022222222222222222222224444222222222222222222222222222222124022222222222222222222020040440000001400000014000000140000001400000014000000_TShadowDepthPSPixelShadowDepth_PerspectiveCorrecttrueCAB07D2D95B9FDBA4D93434B857B7D78E9EF61F717742242222222222222222222222242222222222222222222222222222222222222222224244444444402222222222222222222222444422222222222222222222222222222212402222222222222222222222222222000044040000001400000014000000140000001400000014000000_TBasePassPSFCachedPointIndirectLightingPolicySkylight8B95D470BB4BF92A5C22A48B60B9DA18A2BE42522144224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222224222222222222222222222222222222222222222222222222222222222202004044001400000014000000140000001400000014000000_TShadowDepthVSForGSVertexShadowDepth_OutputDepthtrue4B45B91074D2CFA7ACE4DE03393192218069847A170422422222222222222222222222422222222222222222222222222222222222222222242444444444022222222222222222222224444222222222222222222222222222222124022222222222222222222020040440000001400000014000000140000001400000014000000_TShadowDepthPSPixelShadowDepth_OnePassPointLighttrueCAB07D2D95B9FDBA4D93434B857B7D78E9EF61F717742242222222222222222222222242222222222222222222222222222222222222222224244444444402222222222222222222222444422222222222222222222222222222212402222222222222222222222222222000044040000001400000014000000140000001400000014000000_TShadowDepthVSVertexShadowDepth_OutputDepthtrue4B45B91074D2CFA7ACE4DE03393192218069847A170422422222222222222222222222422222222222222222222222222222222222222222242444444444022222222222222222222224444222222222222222222222222222222124022222222222222222222020040440000001400000014000000140000001400000014000000_TBasePassVSFCachedPointIndirectLightingPolicy8B18AAF8F9198748E9489BA6EBEFA581D907D7CD2094224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222224222222222222222222222222222222222222222222222222222222000044040000001400000014000000140000001400000014000000_TBasePassPSFCachedPointIndirectLightingPolicy8B95D470BB4BF92A5C22A48B60B9DA18A2BE42522144224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222224222222222222222222222222222222222222222222222222222222222202004044001400000014000000140000001400000014000000_TBasePassVSFNoLightMapPolicyAtmosphericFog8B18AAF8F9198748E9489BA6EBEFA581D907D7CD2094224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222224222222222222222222222222222222222222222222222222222222000044040000001400000014000000140000001400000014000000_TBasePassPSFNoLightMapPolicySkylight8B95D470BB4BF92A5C22A48B60B9DA18A2BE42522144224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222224222222222222222222222222222222222222222222222222222222222202004044001400000014000000140000001400000014000000_TBasePassVSFNoLightMapPolicy8B18AAF8F9198748E9489BA6EBEFA581D907D7CD2094224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222224222222222222222222222222222222222222222222222222222222000044040000001400000014000000140000001400000014000000_TBasePassPSFNoLightMapPolicy8B95D470BB4BF92A5C22A48B60B9DA18A2BE42522144224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222224222222222222222222222222222222222222222222222222222222222202004044001400000014000000140000001400000014000000_FLocalVertexFactory5897CEF715AB93237703E35F9ABEBB43E8E477D34224200000000064000040404040404040404040434343444443434343404040404040404040404343434040404044040404040404040404040404343434444434343434040404040404040404043434340404016101010101000424244444444444444424141414341414141413131414141444341444044444444444444414141414141414141434143414141414141414141414131314444414241444444414101010004443414341414141444444434341434444444404444444444444444444444444444444444444444444444444444444444444444444444444404010101010101010101010101010101010101010101010101210440444444232341414141414141414141414121301214141414141414140443434343444144444444444444440101010101010101010101010101301434143424141414244414130331313141444444442500000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000250000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000008000000080000000800000008000000080000000800000049000000100000000900000008000000100000001000000010000000260000001800000009000000090000000900000009000000090000000900000009000000090000000900000009000000090000000900000009000000090000000900000009000000090000000900000008000000080000000800000008000000080000000800000013000000100000000A0000001C00000009000000090000000900000009000000090000000900000009000000080000000800000008000000080000000800000008000000080000000D00000008000000DA39A3EE5E6B4B0D3255BFEF95601890AFD807090000000000000000000000000000000000000000, RunGuid=RunID37E370714F83E1A0027318A5B252F8CA
MaterialTransactionIdD5FA76024AFC443FF4FF5CA9D8D460C9_1, CacheKey=MATSM_4F0644619F9C48FF91E0D494C95EB050_PCD3D_SM5_5__BC5N_DEV_SL_NoDBuf_EARLYZ30C861EE14DAC04B6AF0D2CA2040A669C_Num_SM5__0___TShadowDepthVSForGSVertexShadowDepth_PerspectiveCorrecttrue4B45B91074D2CFA7ACE4DE03393192218069847A170422422222222222222222222222422222222222222222222222222222222222222222242444444444022222222222222222222224444222222222222222222222222222222124022222222222222222222020040440000001400000014000000140000001400000014000000_TBasePassVSFCachedPointIndirectLightingPolicyAtmosphericFog8B18AAF8F9198748E9489BA6EBEFA581D907D7CD2094224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222224222222222222222222222222222222222222222222222222222222000044040000001400000014000000140000001400000014000000_TShadowDepthPSPixelShadowDepth_NonPerspectiveCorrecttrueCAB07D2D95B9FDBA4D93434B857B7D78E9EF61F717742242222222222222222222222242222222222222222222222222222222222222222224244444444402222222222222222222222444422222222222222222222222222222212402222222222222222222222222222000044040000001400000014000000140000001400000014000000_TShadowDepthVSVertexShadowDepth_PerspectiveCorrecttrue4B45B91074D2CFA7ACE4DE03393192218069847A170422422222222222222222222222422222222222222222222222222222222222222222242444444444022222222222222222222224444222222222222222222222222222222124022222222222222222222020040440000001400000014000000140000001400000014000000_TShadowDepthPSPixelShadowDepth_PerspectiveCorrecttrueCAB07D2D95B9FDBA4D93434B857B7D78E9EF61F717742242222222222222222222222242222222222222222222222222222222222222222224244444444402222222222222222222222444422222222222222222222222222222212402222222222222222222222222222000044040000001400000014000000140000001400000014000000_TBasePassPSFCachedPointIndirectLightingPolicySkylight8B95D470BB4BF92A5C22A48B60B9DA18A2BE42522144224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222224222222222222222222222222222222222222222222222222222222222202004044001400000014000000140000001400000014000000_TShadowDepthVSForGSVertexShadowDepth_OutputDepthtrue4B45B91074D2CFA7ACE4DE03393192218069847A170422422222222222222222222222422222222222222222222222222222222222222222242444444444022222222222222222222224444222222222222222222222222222222124022222222222222222222020040440000001400000014000000140000001400000014000000_TShadowDepthPSPixelShadowDepth_OnePassPointLighttrueCAB07D2D95B9FDBA4D93434B857B7D78E9EF61F717742242222222222222222222222242222222222222222222222222222222222222222224244444444402222222222222222222222444422222222222222222222222222222212402222222222222222222222222222000044040000001400000014000000140000001400000014000000_TShadowDepthVSVertexShadowDepth_OutputDepthtrue4B45B91074D2CFA7ACE4DE03393192218069847A170422422222222222222222222222422222222222222222222222222222222222222222242444444444022222222222222222222224444222222222222222222222222222222124022222222222222222222020040440000001400000014000000140000001400000014000000_TBasePassVSFCachedPointIndirectLightingPolicy8B18AAF8F9198748E9489BA6EBEFA581D907D7CD2094224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222224222222222222222222222222222222222222222222222222222222000044040000001400000014000000140000001400000014000000_TBasePassPSFCachedPointIndirectLightingPolicy8B95D470BB4BF92A5C22A48B60B9DA18A2BE42522144224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222224222222222222222222222222222222222222222222222222222222222202004044001400000014000000140000001400000014000000_TBasePassVSFNoLightMapPolicyAtmosphericFog8B18AAF8F9198748E9489BA6EBEFA581D907D7CD2094224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222224222222222222222222222222222222222222222222222222222222000044040000001400000014000000140000001400000014000000_TBasePassPSFNoLightMapPolicySkylight8B95D470BB4BF92A5C22A48B60B9DA18A2BE42522144224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222224222222222222222222222222222222222222222222222222222222222202004044001400000014000000140000001400000014000000_TBasePassVSFNoLightMapPolicy8B18AAF8F9198748E9489BA6EBEFA581D907D7CD2094224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222224222222222222222222222222222222222222222222222222222222000044040000001400000014000000140000001400000014000000_TBasePassPSFNoLightMapPolicy8B95D470BB4BF92A5C22A48B60B9DA18A2BE42522144224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222224222222222222222222222222222222222222222222222222222222222202004044001400000014000000140000001400000014000000_FLocalVertexFactory5897CEF715AB93237703E35F9ABEBB43E8E477D34224200000000064000040404040404040404040434343444443434343404040404040404040404343434040404044040404040404040404040404343434444434343434040404040404040404043434340404016101010101000424244444444444444424141414341414141413131414141444341444044444444444444414141414141414141434143414141414141414141414131314444414241444444414101010004443414341414141444444434341434444444404444444444444444444444444444444444444444444444444444444444444444444444444404010101010101010101010101010101010101010101010101210440444444232341414141414141414141414121301214141414141414140443434343444144444444444444440101010101010101010101010101301434143424141414244414130331313141444444442500000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000250000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000008000000080000000800000008000000080000000800000049000000100000000900000008000000100000001000000010000000260000001800000009000000090000000900000009000000090000000900000009000000090000000900000009000000090000000900000009000000090000000900000009000000090000000900000008000000080000000800000008000000080000000800000013000000100000000A0000001C00000009000000090000000900000009000000090000000900000009000000080000000800000008000000080000000800000008000000080000000D00000008000000DA39A3EE5E6B4B0D3255BFEF95601890AFD807090000000000000000000000000000000000000000, ShaderCompilation=1445.567383, RunGuid=RunID37E370714F83E1A0027318A5B252F8CA
DDCTransactionId9815F8DC4C206FBACE397DB320C87513_0, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_3C5ECCDC4F70BBAA343ECE87547B4EA7_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F00000000000000000200000001000300000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.05.12-15.12.48, Duration=8.676335, RunGuid=RunID37E370714F83E1A0027318A5B252F8CA
DDCTransactionIdFBD17C384B68BCFA5BA923B28470DD0B_0, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_3C5ECCDC4F70BBAA343ECE87547B4__F5E4DC3E14212BB663C29F946954CBAD6C566943, StartTime=2016.05.12-15.12.48, HierarchicalDDC=, DataSize=3270, Duration=1.338329, RunGuid=RunID37E370714F83E1A0027318A5B252F8CA
DDCTransactionId9815F8DC4C206FBACE397DB320C87513_1, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_7E5F45FE472A62A3665AD38B27FC07D4_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F00000000000000000200000001000300000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.05.12-15.12.48, Duration=7.113967, RunGuid=RunID37E370714F83E1A0027318A5B252F8CA
DDCTransactionIdAF1A686F4DA489BBF90698BC8FAA9C22_0, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_7E5F45FE472A62A3665AD38B27FC0__D2707ED177F27FA6805295B3BAA34AABC95AE8D6, StartTime=2016.05.12-15.12.48, HierarchicalDDC=, DataSize=3270, Duration=1.232516, RunGuid=RunID37E370714F83E1A0027318A5B252F8CA
DDCTransactionId9815F8DC4C206FBACE397DB320C87513_2, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_7A29EB9042EF418635DE0E90D93E85C4_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F00000000000000000200000001000300000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.05.12-15.12.48, Duration=4.779879, RunGuid=RunID37E370714F83E1A0027318A5B252F8CA
DDCTransactionIdDC3CDF914B0F5AD8720A8DA72A845BD1_0, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_7A29EB9042EF418635DE0E90D93E8__D59A88125B049AFB80AB4CAE07CEF2E5E06F0C95, StartTime=2016.05.12-15.12.48, HierarchicalDDC=, DataSize=3270, Duration=1.317229, RunGuid=RunID37E370714F83E1A0027318A5B252F8CA
DDCTransactionId9815F8DC4C206FBACE397DB320C87513_3, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_4DA9DE544100B7657B95A49A8A454B1F_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F00000000000000000200000001000300000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.05.12-15.12.48, Duration=3.233958, RunGuid=RunID37E370714F83E1A0027318A5B252F8CA
DDCTransactionIdFBD17C384B68BCFA5BA923B28470DD0B_1, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_4DA9DE544100B7657B95A49A8A454__E8029B349127E3550ABDCD83211E5745CFC2EB5E, StartTime=2016.05.12-15.12.48, HierarchicalDDC=, DataSize=3270, Duration=1.381770, RunGuid=RunID37E370714F83E1A0027318A5B252F8CA
DDCTransactionId9815F8DC4C206FBACE397DB320C87513_4, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_EDB478154FD27FA821C214AFECD461AF_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F00000000000000000200000001000300000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.05.12-15.12.48, Duration=4.017159, RunGuid=RunID37E370714F83E1A0027318A5B252F8CA
DDCTransactionIdAF1A686F4DA489BBF90698BC8FAA9C22_1, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_EDB478154FD27FA821C214AFECD46__0D3E493238EE1B8E7D4A92BDE0CB5AB1A788D389, StartTime=2016.05.12-15.12.48, HierarchicalDDC=, DataSize=3270, Duration=1.568262, RunGuid=RunID37E370714F83E1A0027318A5B252F8CA
DDCTransactionId9815F8DC4C206FBACE397DB320C87513_5, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_107FE92F445D22C772955D9E2EA04430_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F00000000000000000200000001000300000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.05.12-15.12.48, Duration=3.602285, RunGuid=RunID37E370714F83E1A0027318A5B252F8CA
DDCTransactionIdDC3CDF914B0F5AD8720A8DA72A845BD1_1, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_107FE92F445D22C772955D9E2EA04__76675562084550B025E8BA7F1C004A38513A0315, StartTime=2016.05.12-15.12.48, HierarchicalDDC=, DataSize=3270, Duration=1.355395, RunGuid=RunID37E370714F83E1A0027318A5B252F8CA
DDCTransactionId9815F8DC4C206FBACE397DB320C87513_6, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_7EC295F948EC8CC5D58A0DBB607814E5_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F00000000000000000200000001000300000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.05.12-15.12.48, Duration=17.126146, RunGuid=RunID37E370714F83E1A0027318A5B252F8CA
DDCTransactionIdFBD17C384B68BCFA5BA923B28470DD0B_2, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_7EC295F948EC8CC5D58A0DBB60781__9E1D5255BED71F0BE44763B99D93C196C036BD3C, StartTime=2016.05.12-15.12.48, HierarchicalDDC=, DataSize=8455, Duration=1.529783, RunGuid=RunID37E370714F83E1A0027318A5B252F8CA
DDCTransactionIdAF1A686F4DA489BBF90698BC8FAA9C22_2, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_7EC295F948EC8CC5D58A0DBB60781__38C34C92EBA5E8B6BAEBDC893B1C3A3C6D8B4855, StartTime=2016.05.12-15.12.48, HierarchicalDDC=, DataSize=3565, Duration=1.685556, RunGuid=RunID37E370714F83E1A0027318A5B252F8CA
DDCTransactionId9815F8DC4C206FBACE397DB320C87513_7, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_149BE6254D67EF27B44D4D8D3703069C_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F00000000000000000200000001000300000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.05.12-15.12.48, Duration=20.805698, RunGuid=RunID37E370714F83E1A0027318A5B252F8CA
DDCTransactionIdDC3CDF914B0F5AD8720A8DA72A845BD1_2, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_149BE6254D67EF27B44D4D8D37030__135AEF1D46C617C9F722F14C21AF88E8E2E3BD71, StartTime=2016.05.12-15.12.48, HierarchicalDDC=, DataSize=16647, Duration=1.770269, RunGuid=RunID37E370714F83E1A0027318A5B252F8CA
DDCTransactionIdFBD17C384B68BCFA5BA923B28470DD0B_3, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_149BE6254D67EF27B44D4D8D37030__0667D04F5ED662CA2FEC5C6BD834FE57DB8B9B30, StartTime=2016.05.12-15.12.48, HierarchicalDDC=, DataSize=6309, Duration=1.334608, RunGuid=RunID37E370714F83E1A0027318A5B252F8CA
DDCTransactionId9815F8DC4C206FBACE397DB320C87513_8, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_5F60F27F425C921B089FE8ACD4B96021_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F00000000000000000200000001000300000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.05.12-15.12.48, Duration=23.380886, RunGuid=RunID37E370714F83E1A0027318A5B252F8CA
DDCTransactionIdAF1A686F4DA489BBF90698BC8FAA9C22_3, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_5F60F27F425C921B089FE8ACD4B96__CE844AA3763E237DC42164E503B7C821542428DB, StartTime=2016.05.12-15.12.48, HierarchicalDDC=, DataSize=8455, Duration=1.764063, RunGuid=RunID37E370714F83E1A0027318A5B252F8CA
DDCTransactionIdFBD17C384B68BCFA5BA923B28470DD0B_4, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_5F60F27F425C921B089FE8ACD4B96__E37C9E037EA1A20D78B0B78842C4B54EE438D7D4, StartTime=2016.05.12-15.12.48, HierarchicalDDC=, DataSize=3565, Duration=1.912698, RunGuid=RunID37E370714F83E1A0027318A5B252F8CA
DDCTransactionId9815F8DC4C206FBACE397DB320C87513_9, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_67004D8A4972C35F22B80FA13DC7F530_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F00000000000000000200000001000300000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.05.12-15.12.48, Duration=8.405130, RunGuid=RunID37E370714F83E1A0027318A5B252F8CA
DDCTransactionIdDC3CDF914B0F5AD8720A8DA72A845BD1_3, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_67004D8A4972C35F22B80FA13DC7F__1D198C2A3B7C701A14F83D2D12F201A2C043C6AE, StartTime=2016.05.12-15.12.48, HierarchicalDDC=, DataSize=8455, Duration=2.124321, RunGuid=RunID37E370714F83E1A0027318A5B252F8CA
DDCTransactionIdAF1A686F4DA489BBF90698BC8FAA9C22_4, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_67004D8A4972C35F22B80FA13DC7F__EF28A5A9B4E04845D86C52DF7582094612E0D450, StartTime=2016.05.12-15.12.48, HierarchicalDDC=, DataSize=3565, Duration=1.380220, RunGuid=RunID37E370714F83E1A0027318A5B252F8CA
DDCTransactionId9815F8DC4C206FBACE397DB320C87513_10, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_1FA560E94F966E6E83FF6BBB5212B7A7_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F00000000000000000200000001000300000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.05.12-15.12.48, Duration=22.282421, RunGuid=RunID37E370714F83E1A0027318A5B252F8CA
DDCTransactionIdFBD17C384B68BCFA5BA923B28470DD0B_5, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_1FA560E94F966E6E83FF6BBB5212B__6C38C9043C7021251DB1F1B2CC3EC284CAA8B229, StartTime=2016.05.12-15.12.48, HierarchicalDDC=, DataSize=8455, Duration=1.204901, RunGuid=RunID37E370714F83E1A0027318A5B252F8CA
DDCTransactionIdAF1A686F4DA489BBF90698BC8FAA9C22_5, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_1FA560E94F966E6E83FF6BBB5212B__CFC924263394FF63322040D3D123428B5F1CDF7D, StartTime=2016.05.12-15.12.48, HierarchicalDDC=, DataSize=3565, Duration=1.407836, RunGuid=RunID37E370714F83E1A0027318A5B252F8CA
DDCTransactionId9815F8DC4C206FBACE397DB320C87513_11, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_CCE9A2A34C4F4254A0177690F3C73BF5_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F00000000000000000200000001000300000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.05.12-15.12.48, Duration=21.338177, RunGuid=RunID37E370714F83E1A0027318A5B252F8CA
DDCTransactionIdDC3CDF914B0F5AD8720A8DA72A845BD1_4, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_CCE9A2A34C4F4254A0177690F3C73__7F86248565CDA87E08365DEA32D0ACF0710498A8, StartTime=2016.05.12-15.12.48, HierarchicalDDC=, DataSize=16647, Duration=1.625359, RunGuid=RunID37E370714F83E1A0027318A5B252F8CA
DDCTransactionIdFBD17C384B68BCFA5BA923B28470DD0B_6, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_CCE9A2A34C4F4254A0177690F3C73__6FFFC57E16F2D60FF968C79F6AE32E1E95AA0C90, StartTime=2016.05.12-15.12.48, HierarchicalDDC=, DataSize=6309, Duration=1.566403, RunGuid=RunID37E370714F83E1A0027318A5B252F8CA
DDCTransactionId9815F8DC4C206FBACE397DB320C87513_12, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_44F47AEA4F234139C67B05B4F4C9DE05_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F00000000000000000200000001000300000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.05.12-15.12.48, Duration=11.548791, RunGuid=RunID37E370714F83E1A0027318A5B252F8CA
DDCTransactionIdAF1A686F4DA489BBF90698BC8FAA9C22_6, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_44F47AEA4F234139C67B05B4F4C9D__7182A675DEB6C41B85A291906BA5BE658C2D5488, StartTime=2016.05.12-15.12.48, HierarchicalDDC=, DataSize=8455, Duration=1.400080, RunGuid=RunID37E370714F83E1A0027318A5B252F8CA
